,event,mid,time,content,$new_sentiment_pre,content4dl
553488628739874817,charliehebdo,553488628739874817,1420796947.0,"RT @BBCBreaking Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt  http://t.co/SK9gaMorbT",0,RT @USER Schools close people told to stay indoors amid DammartinenGoele CharlieHebdo manhunt  HTTPURL
552825536456957953,charliehebdo,552825536456957953,1420638853.0,@Channel4News @PeterAdamSmith sounds like an inside job,0,@USER @USER sounds like an inside job
553536621011034112,charliehebdo,553536621011034112,1420808389.0,"@WSJ He's either a rabid anti-Semite, or he loves a good challah! #ReligionOfPieces",0,@USER Hes either a rabid antiSemite or he loves a good challah! ReligionOfPieces
553601984721596416,charliehebdo,553601984721596416,1420823973.0,@TIME @NicoC__ Bagay sa fini Nico,1,@USER @USER Bagay sa fini Nico
553215503582625794,charliehebdo,553215503582625794,1420731828.0,"@drtysouthFD the ones who are now searching this village do, yes. The French are definitely not stupid.",1,@USER the ones who are now searching this village do yes The French are definitely not stupid
553110461449658368,charliehebdo,553110461449658368,1420706784.0,@TheMadHessian @BreakingNews @AP yea,1,@USER @USER @USER yea
553545600655187969,charliehebdo,553545600655187969,1420810530.0,@JulienPain @FRANCE24 ce qu'il faut c'est la mobilisation citoyenne et une résistance générale. La mobilisation civile doit se faire.,1,@USER @USER ce quil faut cest la mobilisation citoyenne et une résistance générale La mobilisation civile doit se faire
552822026730078208,charliehebdo,552822026730078208,1420638016.0,"@France24_en no more freedom of speech, no more journalists or journalism. Just political correct crap off the media because of fear",0,@USER no more freedom of speech no more journalists or journalism Just political correct crap off the media because of fear
553551642369753088,charliehebdo,553551642369753088,1420811970.0,@FRANCE24 is this all part of a plan .. a spread of attacks by different associates  to cause maximum confusion ..playing hostages . Max PR?,0,@USER is this all part of a plan  a spread of attacks by different associates  to cause maximum confusion playing hostages  Max PR
553536314969436160,charliehebdo,553536314969436160,1420808316.0,@AFP Prayers for the hostages &amp; their families. The hostage takers are #Cowards.,0,@USER Prayers for the hostages amp their families The hostage takers are Cowards
553589270045528064,charliehebdo,553589270045528064,1420820941.0,@mailonline great work done by the enforcement. and people of France,1,@USER great work done by the enforcement and people of France
553382698694492160,charliehebdo,553382698694492160,1420771691.0,@ohboywhatashot @MTM1931 or did the perpetrators leave an innocent mans ID at the scene?,0,@USER @USER or did the perpetrators leave an innocent mans ID at the scene
553579860770447360,charliehebdo,553579860770447360,1420818698.0,@RP153 l'intérêt de l'AMX 10 RC pr une telle opération (en l'état) est plus que limité (à mon très humble avis),1,@USER lintérêt de lAMXRC pr une telle opération (en létat) est plus que limité (à mon très humble avis)
552805625462157314,charliehebdo,552805625462157314,1420634106.0,@ZokLara صح !شكله هيك !,1,@USER صح !شكله هيك !
553591709335318528,charliehebdo,553591709335318528,1420821523.0,@SkyNews #PourVousCharlie,1,@USER PourVousCharlie
553590927005335553,charliehebdo,553590927005335553,1420821336.0,@BBCBreaking brilliant!,1,@USER brilliant!
552852124577849344,charliehebdo,552852124577849344,1420645192.0,@thedailybeast @melvinamsmaria Sad. Talent that will be missed.,0,@USER @USER Sad Talent that will be missed
553587865351753730,charliehebdo,553587865351753730,1420820606.0,@DAVIDMDRAIMAN @marrty96 And the hostages at the kosher market have been freed. Happy for you David.,1,@USER @USER And the hostages at the kosher market have been freed Happy for you David
552803577073111040,charliehebdo,552803577073111040,1420633618.0,@AllawziSalim someone on my TL said he died. Is it true?,0,@USER someone on my TL said he died Is it true
553591142538022913,charliehebdo,553591142538022913,1420821388.0,@SGTepper @BBCBreaking @BuzzFeedNews @Benhartman What's the difference? They died in police action as they wished where they had a hostage.,0,@USER @USER @USER @USER Whats the difference They died in police action as they wished where they had a hostage
552858826043424768,charliehebdo,552858826043424768,1420646790.0,RT @Slate: Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida http://t.co/1RBdAGXes9 http://t.co/pXb5oZmIs1,0,RT @USER Witnesses say the Charlie Hebdo gunmen identified themselves as members of alQaida HTTPURL HTTPURL
553540761632120832,charliehebdo,553540761632120832,1420809376.0,@Y_I_S_C no they want to be martyrs they want to be killed it makes them Heroes to the other terrorists,1,@USER no they want to be martyrs they want to be killed it makes them Heroes to the other terrorists
553478289474740224,charliehebdo,553478289474740224,1420794481.0,"#BREAKING : 1 dead, several injured in shootout North-East of Paris (French radio @RTLFrance ) http://t.co/LdSF5QeCiv #CharlieHebdo",1,BREAKING dead several injured in shootout NorthEast of Paris (French radio @USER ) HTTPURL CharlieHebdo
552824592440778752,charliehebdo,552824592440778752,1420638628.0,@Leanderbela @BBCWorld Can you understand this? It's about as useful as the other tweet هل يمكن أن نفهم هذا؟ النقطة التي أثبتت جدواها.,1,@USER @USER Can you understand this Its about as useful as the other tweet هل يمكن أن نفهم هذا؟ النقطة التي أثبتت جدواها
553491385496924161,charliehebdo,553491385496924161,1420797604.0,"@cnnbrk @CNN Tell newsreaders and journalists that Dammartin-en-Goële is pronounced Dammartin en ""Gowell"" #frenchpronunciation",1,"@USER @USER Tell newsreaders and journalists that DammartinenGoële is pronounced Dammartin en ""Gowell"" frenchpronunciation"
553589215020077056,charliehebdo,553589215020077056,1420820928.0,“@AFP: #BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source”,0,@USER BREAKING Killed Charlie Hebdo suspects came out firing on security forces source
552985912901001218,charliehebdo,552985912901001218,1420677090.0,#Banksy has also contributed a powerful message of perseverance &amp; support after #CharlieHebdo attack. #JeSuisCharlie http://t.co/bm8uyixSma,1,Banksy has also contributed a powerful message of perseverance amp support after CharlieHebdo attack JeSuisCharlie HTTPURL
553476880339599360,charliehebdo,553476880339599360,1420794146.0,"DEVELOPING: Police pursuing #CharlieHebdo shooting suspects, helicopters deployed - LIVE FEED: http://t.co/GRxHibEau2 http://t.co/pDlmmCax1B",1,DEVELOPING Police pursuing CharlieHebdo shooting suspects helicopters deployed  LIVE FEED HTTPURL HTTPURL
552795585095671808,charliehebdo,552795585095671808,1420631712.0,Gunmen reportedly asked for victims by NAME before shooting them #CharlieHebdo. Live updates: http://t.co/w2A2CcyPkN http://t.co/150t62a5IN,1,Gunmen reportedly asked for victims by NAME before shooting them CharlieHebdo Live updates HTTPURL HTTPURL
553519997986037760,charliehebdo,553519997986037760,1420804426.0,@NewsOnTheMin @itele @SkyNews gendarmerie = militaires = treillis ! not special forces just french gendarmerie,1,@USER @USER @USER gendarmerie = militaires = treillis ! not special forces just french gendarmerie
553138061140561920,charliehebdo,553138061140561920,1420713365.0,@SkyNewsBreak. Chapeau for French police  swift results. Vive le liberte,1,@USER Chapeau for French police  swift results Vive le liberte
553480292498153472,charliehebdo,553480292498153472,1420794959.0,#ChalieHebdo terrorists are held up in a warehouse with hostages. #JeSuisCharlie http://t.co/AJYsqfKMwa,1,ChalieHebdo terrorists are held up in a warehouse with hostages JeSuisCharlie HTTPURL
553152687794302976,charliehebdo,553152687794302976,1420716852.0,@georgejrockett @genlady9 @BBCBreaking how do we interpret the beheading and killing of non-Muslims on our streets and throughout the world?,1,@USER @USER @USER how do we interpret the beheading and killing of nonMuslims on our streets and throughout the world
553559841369640960,charliehebdo,553559841369640960,1420813925.0,@RT_com my army to demagnetize all guns in the hands of civilians,0,@USER my army to demagnetize all guns in the hands of civilians
553553038984478721,charliehebdo,553553038984478721,1420812303.0,@AP @jeffdunlap61821 there I ordered the world to come to bring dreams to you and what you do? You bomb cars in public squares what a shame,0,@USER @USER there I ordered the world to come to bring dreams to you and what you do You bomb cars in public squares what a shame
552800964810649600,charliehebdo,552800964810649600,1420632995.0,@davidjacksmith @Charles_Lister @michaeldickson http://t.co/aYFN7PmZHI no look !,0,@USER @USER @USER HTTPURL no look !
552890075650854912,charliehebdo,552890075650854912,1420654240.0,@SkyNews Looks like Europe has lost its power in every way &amp; soon most of Europe would be worthless countries unless immediate steps taken,0,@USER Looks like Europe has lost its power in every way amp soon most of Europe would be worthless countries unless immediate steps taken
553551676700098561,charliehebdo,553551676700098561,1420811978.0,@Reuters incident?,0,@USER incident
552809807405924352,charliehebdo,552809807405924352,1420635103.0,@TIME @alinatede  This is a stab at freedom of speech!,0,@USER @USER  This is a stab at freedom of speech!
552790828083851265,charliehebdo,552790828083851265,1420630578.0,@SkyNews @alaidi A French crime of passion or another heathen moslem atrocity?,0,@USER @USER A French crime of passion or another heathen moslem atrocity
553611842648821761,charliehebdo,553611842648821761,1420826323.0,@IsraelHatzolah Ireland supports you...Islam is the cancer of planet earth,1,@USER Ireland supports youIslam is the cancer of planet earth
553097262394777601,charliehebdo,553097262394777601,1420703638.0,@TelegraphNews @Telegraph lol @BronzeAgePerv,1,@USER @USER lol @USER
552848187963092993,charliehebdo,552848187963092993,1420644254.0,"@RichiOrihuela @NICKIMINAJ I made this game for her, please retweet to make her notice it http://t.co/J3nQMHnlNC http://t.co/slDZdIaPEK",1,@USER @USER I made this game for her please retweet to make her notice it HTTPURL HTTPURL
552804330261446656,charliehebdo,552804330261446656,1420633797.0,@jonsnowC4 This is how world wars start,1,@USER This is how world wars start
553545251651342337,charliehebdo,553545251651342337,1420810447.0,@BklynMiddleton really sad. Ever seen fotos of gaza babies ? All babies r equal i suppose,0,@USER really sad Ever seen fotos of gaza babies  All babies r equal i suppose
553492833303158784,charliehebdo,553492833303158784,1420797949.0,"Intense “@BBCBreaking: #CharlieHebdo latest:
- 2 gunmen believed holed up in building
- reports of 1 hostage 
 http://t.co/uCxs3Cf6lA”",1,"Intense @USER CharlieHebdo latest
gunmen believed holed up in building
 reports ofhostage 
 HTTPURL"
553186112479313920,charliehebdo,553186112479313920,1420724821.0,The artist behind this iconic #CharlieHebdo pencil tribute http://t.co/Uv4K51P2zW http://t.co/LDkmZ2uXFO via @mashable,1,The artist behind this iconic CharlieHebdo pencil tribute HTTPURL HTTPURL via @USER
553553099470946304,charliehebdo,553553099470946304,1420812318.0,@PD28 @BklynMiddleton No problem! Wish it weren't such a horrible situation.,0,@USER @USER No problem! Wish it werent such a horrible situation
553532019833978882,charliehebdo,553532019833978882,1420807292.0,"This is just ridiculous RT @AFP: #BREAKING At least one injured in Paris kosher grocery shooting, hostage drama: sources",0,This is just ridiculous RT @USER BREAKING At least one injured in Paris kosher grocery shooting hostage drama sources
553548593223958529,charliehebdo,553548593223958529,1420811243.0,@AP View Lisa's attractive friends in this article: http://t.co/6KRxOLohFk,1,@USER View Lisas attractive friends in this article HTTPURL
553590529548886016,charliehebdo,553590529548886016,1420821242.0,Hostage-taker at kosher market in #Paris said to be killed. Mayor confirms 2 brothers killed at separate hostage-taking. #CharlieHebdo,0,Hostagetaker at kosher market in Paris said to be killed Mayor confirmsbrothers killed at separate hostagetaking CharlieHebdo
553502126107029504,charliehebdo,553502126107029504,1420800165.0,“@Telegraph: There's a tank near the #Paris hostage scene http://t.co/4sOS8pKo97 (Pic: Heathcliff O'Malley) http://t.co/zCfbVs0YZS”,1,@USER Theres a tank near the Paris hostage scene HTTPURL (Pic Heathcliff OMalley) HTTPURL
553503365100228609,charliehebdo,553503365100228609,1420800460.0,"“@BBCBreaking #CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact. http://t.co/PUM8cYDXS0” Previsível",1,"@USER CharlieHebdo suspects ""prepared to die as martyrs"" they tell police after making contact HTTPURL Previsível"
